destination_nom,destination_code_m49,niveau,annee,sexe,personnes_nees_en_haiti,base_estimation,couverture_source,source_id,licence,attribution,millesime,date_extraction
Southern Europe,925,ensemble,2000,hommes,132,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2005,hommes,180,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2010,hommes,213,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2015,hommes,271,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2020,hommes,400,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2024,hommes,465,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,1990,femmes,233,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,1995,femmes,254,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2000,femmes,282,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2005,femmes,338,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2010,femmes,413,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2015,femmes,459,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2020,femmes,528,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Southern Europe,925,ensemble,2024,femmes,596,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1990,tous,143,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1995,tous,87,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2000,tous,32,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2005,tous,36,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2010,tous,40,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2015,tous,37,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2020,tous,37,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2024,tous,39,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1990,hommes,80,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1995,hommes,47,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2000,hommes,14,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2005,hommes,15,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2010,hommes,17,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2015,hommes,15,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2020,hommes,17,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2024,hommes,18,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1990,femmes,63,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,1995,femmes,40,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2000,femmes,18,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2005,femmes,21,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2010,femmes,23,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2015,femmes,22,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2020,femmes,20,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Greece,300,pays,2024,femmes,21,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1990,tous,244,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1995,tous,310,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2000,tous,382,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2005,tous,482,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2010,tous,585,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2015,tous,683,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2020,tous,890,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2024,tous,1021,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1990,hommes,74,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1995,hommes,96,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2000,hommes,118,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2005,hommes,165,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2010,hommes,196,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2015,hommes,250,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2020,hommes,383,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2024,hommes,447,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1990,femmes,170,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,1995,femmes,214,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2000,femmes,264,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2005,femmes,317,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2010,femmes,389,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2015,femmes,433,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2020,femmes,507,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Italy,380,pays,2024,femmes,574,B R,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1990,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1995,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2000,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2005,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2010,tous,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2015,tous,10,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2020,tous,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2024,tous,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1990,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1995,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2000,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2005,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2010,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2015,hommes,6,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2020,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2024,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1990,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,1995,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2000,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2005,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2010,femmes,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2015,femmes,4,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2020,femmes,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Slovenia,705,pays,2024,femmes,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1990,tous,15054,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1995,tous,27375,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2000,tous,47091,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2005,tous,65780,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2010,tous,75919,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2015,tous,90054,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2020,tous,105838,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2024,tous,117060,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1990,hommes,6983,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1995,hommes,12629,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2000,hommes,21532,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2005,hommes,29355,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2010,hommes,33506,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2015,hommes,39087,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2020,hommes,44763,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2024,hommes,47887,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1990,femmes,8071,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,1995,femmes,14746,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2000,femmes,25559,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2005,femmes,36425,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2010,femmes,42413,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2015,femmes,50967,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2020,femmes,61075,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Western Europe,926,ensemble,2024,femmes,69173,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1990,tous,15054,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1995,tous,27375,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2000,tous,47091,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2005,tous,65780,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2010,tous,75919,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2015,tous,90053,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2020,tous,105761,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2024,tous,116971,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1990,hommes,6983,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1995,hommes,12629,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2000,hommes,21532,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2005,hommes,29355,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2010,hommes,33506,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2015,hommes,39087,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2020,hommes,44718,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2024,hommes,47835,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1990,femmes,8071,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,1995,femmes,14746,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2000,femmes,25559,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2005,femmes,36425,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2010,femmes,42413,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2015,femmes,50966,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2020,femmes,61043,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
France,250,pays,2024,femmes,69136,B R,16,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1990,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1995,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2000,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2005,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2010,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2015,tous,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2020,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2024,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1990,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1995,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2000,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2005,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2010,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
