indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-008,HTC-0723,HT0723,Arniquet,Anikè,Sud,17531,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0332,HT0332,Bahon,Baron,Nord,12288,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0932,HT0932,Baie de Henne,Bèdeyèn,Nord-Ouest,14217,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0221,HT0221,Bainet,Benè,Sud-Est,56632,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-1031,HT1031,Baradères,Baradè,Nippes,22267,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0362,HT0362,Bas Limbé,Ba Lenbe,Nord,11285,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0913,HT0913,Bassin Bleu,Basenble,Nord-Ouest,33808,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0833,HT0833,Beaumont,Bomon,Grande'Anse,18161,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-008,HTC-0632,HT0632,Belladère,Beladè,Centre,61630,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0231,HT0231,Belle-Anse,Bèlans,Sud-Est,49350,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0933,HT0933,Bombardopolis,Bonbadopolis,Nord-Ouest,18888,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0813,HT0813,Bonbon,Trou Bonbon,Grande'Anse,5312,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0351,HT0351,Borgne,Bòn,Nord,36300,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0623,HT0623,Boucan Carré,Boukan Kare,Centre,39764,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0142,HT0142,Cabaret,Kabarè,Ouest,32336,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0714,HT0714,Camp-Perrin,Kanperen,Sud,25483,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
