indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-004,HTC-0221,HT0221,Bainet,Benè,Sud-Est,63949,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-1031,HT1031,Baradères,Baradè,Nippes,26377,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0362,HT0362,Bas Limbé,Ba Lenbe,Nord,13534,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0913,HT0913,Bassin Bleu,Basenble,Nord-Ouest,38957,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0833,HT0833,Beaumont,Bomon,Grande'Anse,21421,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-004,HTC-0632,HT0632,Belladère,Beladè,Centre,70499,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0231,HT0231,Belle-Anse,Bèlans,Sud-Est,53059,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0933,HT0933,Bombardopolis,Bonbadopolis,Nord-Ouest,22553,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0813,HT0813,Bonbon,Trou Bonbon,Grande'Anse,5856,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-004,HTC-0351,HT0351,Borgne,Bòn,Nord,40574,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
