enquete,annee,region,pcode_region_enquete,cartographiable,indicateur_id,precision_source,valeur,ic_bas,ic_haut,denominateur_pondere,denominateur_brut
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_M_UN1,,630.0,,,322,
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN1,,1201.0,,,598,
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_M_UN1,,571.0,,,276,
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_M_UN1,,766.0,,,809,
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_M_UN1,,586.0,,,277,
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_M_UN1,,645.0,,,381,
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN1,,651.0,,,1142,
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_M_UN1,,675.0,,,608,
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_M_UN1,,566.0,,,380,
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_M_UN1,,1109.0,,,2055,
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_M_UN1,,895.0,,,1119,
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_M_UN1,,616.0,,,536,
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_M_UN1,,680.0,,,379,
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN1,,1280.0,,,664,
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_M_UN1,,600.0,,,285,
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_M_UN1,,727.0,,,821,
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_M_UN1,,578.0,,,286,
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_M_UN1,,828.0,,,421,
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN1,,720.0,,,1224,
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_M_UN1,,723.0,,,616,
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_M_UN1,,597.0,,,441,
EMMUS 2000,2000,Aire métropolitaine,412001,oui,HA_MSXP_M_UN2,,117.0,,,214,
EMMUS 2000,2000,Artibonite,412006,oui,HA_MSXP_M_UN2,,49.0,,,125,
EMMUS 2000,2000,Centre,412007,oui,HA_MSXP_M_UN2,,46.0,,,41,
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN2,,48.0,,,31,
EMMUS 2000,2000,Nord,412004,oui,HA_MSXP_M_UN2,,73.0,,,50,
EMMUS 2000,2000,Nord-Est,412005,oui,HA_MSXP_M_UN2,,46.0,,,21,
EMMUS 2000,2000,Nord-Ouest,412012,oui,HA_MSXP_M_UN2,,39.0,,,18,
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN2,,76.0,,,102,
EMMUS 2000,2000,Sud,412008,oui,HA_MSXP_M_UN2,,58.0,,,44,
EMMUS 2000,2000,Sud-Est,412003,oui,HA_MSXP_M_UN2,,57.0,,,32,
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_M_UN2,,148.0,,,246,
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_M_UN2,,100.0,,,187,
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_M_UN2,,58.0,,,43,
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_M_UN2,,84.0,,,40,
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN2,,134.0,,,56,
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_M_UN2,,50.0,,,16,
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_M_UN2,,92.0,,,91,
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_M_UN2,,78.0,,,31,
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_M_UN2,,105.0,,,70,
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN2,,111.0,,,192,
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_M_UN2,,85.0,,,63,
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_M_UN2,,71.0,,,47,
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_M_UN2,,369.0,,,642,
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_M_UN2,,168.0,,,311,
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_M_UN2,,207.0,,,105,
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_M_UN2,,130.0,,,110,
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_M_UN2,,102.0,,,52,
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN2,,231.0,,,115,
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_M_UN2,,129.0,,,63,
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_M_UN2,,197.0,,,218,
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_M_UN2,,137.0,,,70,
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_M_UN2,,142.0,,,82,
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN2,,148.0,,,285,
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_M_UN2,,153.0,,,149,
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_M_UN2,,127.0,,,89,
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_M_UN2,,431.0,,,795,
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_M_UN2,,232.0,,,297,
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_M_UN2,,131.0,,,113,
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_M_UN2,,133.0,,,74,
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN2,,279.0,,,147,
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_M_UN2,,146.0,,,73,
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_M_UN2,,197.0,,,229,
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_M_UN2,,152.0,,,79,
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_M_UN2,,209.0,,,107,
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN2,,184.0,,,336,
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_M_UN2,,181.0,,,154,
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_M_UN2,,162.0,,,123,
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_M_UN3,,559.0,,,920,
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_M_UN3,,368.0,,,676,
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_M_UN3,,294.0,,,262,
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_M_UN3,,335.0,,,151,
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN3,,605.0,,,243,
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_M_UN3,,270.0,,,92,
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_M_UN3,,307.0,,,313,
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_M_UN3,,309.0,,,119,
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_M_UN3,,330.0,,,204,
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN3,,342.0,,,634,
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_M_UN3,,316.0,,,240,
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_M_UN3,,270.0,,,177,
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_M_UN3,,1145.0,,,1914,
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_M_UN3,,602.0,,,1117,
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_M_UN3,,636.0,,,306,
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_M_UN3,,521.0,,,418,
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_M_UN3,,516.0,,,266,
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN3,,1011.0,,,507,
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_M_UN3,,495.0,,,241,
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_M_UN3,,658.0,,,689,
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_M_UN3,,501.0,,,240,
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_M_UN3,,554.0,,,332,
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN3,,566.0,,,1002,
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_M_UN3,,586.0,,,535,
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_M_UN3,,466.0,,,316,
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_M_UN3,,1012.0,,,1871,
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_M_UN3,,745.0,,,923,
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_M_UN3,,523.0,,,457,
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_M_UN3,,558.0,,,312,
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_M_UN3,,1069.0,,,555,
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_M_UN3,,511.0,,,244,
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_M_UN3,,634.0,,,724,
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_M_UN3,,508.0,,,253,
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_M_UN3,,701.0,,,358,
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_M_UN3,,607.0,,,1053,
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_M_UN3,,621.0,,,527,
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_M_UN3,,496.0,,,365,
EMMUS 2000,2000,Aire métropolitaine,412001,oui,HA_MSXP_W_2PP,,1.0,,,3464,1717
EMMUS 2000,2000,Artibonite,412006,oui,HA_MSXP_W_2PP,,0.8,,,1507,953
EMMUS 2000,2000,Centre,412007,oui,HA_MSXP_W_2PP,,2.6,,,704,718
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_2PP,,0.9,,,512,901
EMMUS 2000,2000,Nord,412004,oui,HA_MSXP_W_2PP,,1.6,,,852,1228
EMMUS 2000,2000,Nord-Est,412005,oui,HA_MSXP_W_2PP,,0.6,,,357,884
EMMUS 2000,2000,Nord-Ouest,412012,oui,HA_MSXP_W_2PP,,0.3,,,381,784
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,HA_MSXP_W_2PP,,0.5,,,1195,1120
EMMUS 2000,2000,Sud,412008,oui,HA_MSXP_W_2PP,,1.0,,,688,1002
EMMUS 2000,2000,Sud-Est,412003,oui,HA_MSXP_W_2PP,,0.5,,,500,852
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_W_2PP,,1.9,,,2773,1810
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_W_2PP,,1.3,,,1654,939
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_W_2PP,,0.8,,,811,866
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_W_2PP,,0.8,,,355,794
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_2PP,,0.8,,,588,1521
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_W_2PP,,0.8,,,232,727
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_W_2PP,,0.9,,,1036,1033
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_W_2PP,,0.9,,,339,918
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_W_2PP,,0.6,,,593,1012
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_W_2PP,,1.5,,,1808,1014
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_W_2PP,,1.0,,,669,861
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_W_2PP,,0.4,,,487,783
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_W_2PP,,3.5,,,3682,2361
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_W_2PP,,1.3,,,2040,1146
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_W_2PP,,4.1,,,541,1203
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_W_2PP,,1.3,,,835,1033
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_W_2PP,,1.5,,,462,886
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_2PP,,2.2,,,900,1768
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_W_2PP,,2.8,,,438,882
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_W_2PP,,2.2,,,1443,1387
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_W_2PP,,2.4,,,515,1085
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_W_2PP,,1.5,,,671,1143
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_W_2PP,,1.8,,,2077,1179
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_W_2PP,,2.0,,,976,1075
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_W_2PP,,1.8,,,608,907
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_W_2PP,,6.1,,,3632,2097
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_W_2PP,,1.8,,,2090,1748
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_W_2PP,,1.6,,,918,1128
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_W_2PP,,0.8,,,532,941
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_2PP,,1.1,,,960,1824
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_W_2PP,,1.5,,,427,883
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_W_2PP,,2.4,,,1559,1444
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_W_2PP,,1.6,,,516,1096
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_W_2PP,,0.9,,,703,1447
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_W_2PP,,1.5,,,2285,1388
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_W_2PP,,1.8,,,951,1172
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_W_2PP,,2.2,,,756,1027
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_W_CND,,32.0,,,54,39
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_W_CND,,43.5,,,130,76
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_W_CND,,33.5,,,22,41
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_CND,,29.1,,,20,40
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_W_CND,,27.8,,,12,26
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_W_CND,,37.2,,,31,31
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_W_CND,,40.3,,,221,121
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_W_CND,,40.9,,,37,29
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_W_CND,,61.1,,,37,36
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_W_MNP,,2.1,,,2191,1435
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_W_MNP,,1.9,,,1370,774
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_W_MNP,,1.8,,,615,667
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_W_MNP,,2.2,,,284,638
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_MNP,,2.1,,,472,1214
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_W_MNP,,2.1,,,188,576
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_W_MNP,,2.1,,,835,833
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_W_MNP,,1.9,,,260,702
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_W_MNP,,2.0,,,469,793
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_W_MNP,,2.1,,,1496,844
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_W_MNP,,2.0,,,513,665
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_W_MNP,,1.9,,,372,597
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_W_MNP,,2.5,,,3021,1938
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_W_MNP,,2.2,,,1682,943
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_W_MNP,,3.0,,,488,1075
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_W_MNP,,2.2,,,672,836
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_W_MNP,,2.2,,,372,708
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_MNP,,2.4,,,724,1420
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_W_MNP,,2.5,,,351,712
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_W_MNP,,2.3,,,1169,1109
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_W_MNP,,2.2,,,400,836
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_W_MNP,,2.2,,,528,898
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_W_MNP,,2.3,,,1687,943
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_W_MNP,,2.3,,,784,858
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_W_MNP,,2.4,,,465,691
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_W_MNP,,3.0,,,3032,1760
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_W_MNP,,2.4,,,1720,1447
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_W_MNP,,2.1,,,758,929
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_W_MNP,,2.3,,,450,802
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_MNP,,2.5,,,811,1547
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_W_MNP,,2.7,,,361,745
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_W_MNP,,2.6,,,1274,1177
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_W_MNP,,2.2,,,412,863
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_W_MNP,,2.2,,,583,1200
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_W_MNP,,2.6,,,1907,1144
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_W_MNP,,2.5,,,790,978
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_W_MNP,,2.5,,,605,812
EMMUS 2000,2000,Aire métropolitaine,412001,oui,HA_MSXP_W_NCP,,24.5,,,3464,1717
EMMUS 2000,2000,Artibonite,412006,oui,HA_MSXP_W_NCP,,28.2,,,1507,953
EMMUS 2000,2000,Centre,412007,oui,HA_MSXP_W_NCP,,15.9,,,704,718
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NCP,,18.5,,,512,901
EMMUS 2000,2000,Nord,412004,oui,HA_MSXP_W_NCP,,21.8,,,852,1228
EMMUS 2000,2000,Nord-Est,412005,oui,HA_MSXP_W_NCP,,16.7,,,357,884
EMMUS 2000,2000,Nord-Ouest,412012,oui,HA_MSXP_W_NCP,,17.2,,,381,784
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,HA_MSXP_W_NCP,,14.9,,,1195,1120
EMMUS 2000,2000,Sud,412008,oui,HA_MSXP_W_NCP,,20.2,,,688,1002
EMMUS 2000,2000,Sud-Est,412003,oui,HA_MSXP_W_NCP,,16.3,,,500,852
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_W_NCP,,27.4,,,2773,1810
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_W_NCP,,17.0,,,1654,939
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_W_NCP,,9.4,,,811,866
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_W_NCP,,19.7,,,355,794
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NCP,,19.6,,,588,1521
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_W_NCP,,19.5,,,232,727
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_W_NCP,,18.7,,,1036,1033
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_W_NCP,,11.7,,,339,918
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_W_NCP,,16.6,,,593,1012
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_W_NCP,,21.7,,,1808,1014
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_W_NCP,,15.3,,,669,861
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_W_NCP,,14.0,,,487,783
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_W_NCP,,21.8,,,3682,2361
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_W_NCP,,15.8,,,2040,1146
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_W_NCP,,22.3,,,541,1203
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_W_NCP,,14.9,,,835,1033
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_W_NCP,,15.5,,,462,886
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NCP,,17.2,,,900,1768
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_W_NCP,,18.9,,,438,882
EMMUS 2012,2012,Nord,412004,oui,HA_MSXP_W_NCP,,19.9,,,1443,1387
EMMUS 2012,2012,Nord-Est,412005,oui,HA_MSXP_W_NCP,,17.3,,,515,1085
EMMUS 2012,2012,Nord-Ouest,412012,oui,HA_MSXP_W_NCP,,15.4,,,671,1143
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,HA_MSXP_W_NCP,,16.1,,,2077,1179
EMMUS 2012,2012,Sud,412008,oui,HA_MSXP_W_NCP,,21.4,,,976,1075
EMMUS 2012,2012,Sud-Est,412003,oui,HA_MSXP_W_NCP,,16.0,,,608,907
EMMUS 2016,2016,Aire métropolitaine,412001,oui,HA_MSXP_W_NCP,,30.3,,,3632,2097
EMMUS 2016,2016,Artibonite,412006,oui,HA_MSXP_W_NCP,,19.2,,,2090,1748
EMMUS 2016,2016,Centre,412007,oui,HA_MSXP_W_NCP,,17.9,,,918,1128
EMMUS 2016,2016,Grand'Anse,412010,oui,HA_MSXP_W_NCP,,20.6,,,532,941
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NCP,,19.8,,,960,1824
EMMUS 2016,2016,Nippes,412011,oui,HA_MSXP_W_NCP,,18.7,,,427,883
EMMUS 2016,2016,Nord,412004,oui,HA_MSXP_W_NCP,,20.9,,,1559,1444
EMMUS 2016,2016,Nord-Est,412005,oui,HA_MSXP_W_NCP,,20.8,,,516,1096
EMMUS 2016,2016,Nord-Ouest,412012,oui,HA_MSXP_W_NCP,,20.0,,,703,1447
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,HA_MSXP_W_NCP,,18.5,,,2285,1388
EMMUS 2016,2016,Sud,412008,oui,HA_MSXP_W_NCP,,23.9,,,951,1172
EMMUS 2016,2016,Sud-Est,412003,oui,HA_MSXP_W_NCP,,25.0,,,756,1027
EMMUS 2000,2000,Aire métropolitaine,412001,oui,HA_MSXP_W_NM1,,3464.0,,,,1717
EMMUS 2000,2000,Artibonite,412006,oui,HA_MSXP_W_NM1,,1507.0,,,,953
EMMUS 2000,2000,Centre,412007,oui,HA_MSXP_W_NM1,,704.0,,,,718
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NM1,,512.0,,,,901
EMMUS 2000,2000,Nord,412004,oui,HA_MSXP_W_NM1,,852.0,,,,1228
EMMUS 2000,2000,Nord-Est,412005,oui,HA_MSXP_W_NM1,,357.0,,,,884
EMMUS 2000,2000,Nord-Ouest,412012,oui,HA_MSXP_W_NM1,,381.0,,,,784
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,HA_MSXP_W_NM1,,1195.0,,,,1120
EMMUS 2000,2000,Sud,412008,oui,HA_MSXP_W_NM1,,688.0,,,,1002
EMMUS 2000,2000,Sud-Est,412003,oui,HA_MSXP_W_NM1,,500.0,,,,852
EMMUS 2006,2006,Aire métropolitaine,412001,oui,HA_MSXP_W_NM1,,2773.0,,,,1810
EMMUS 2006,2006,Artibonite,412006,oui,HA_MSXP_W_NM1,,1654.0,,,,939
EMMUS 2006,2006,Centre,412007,oui,HA_MSXP_W_NM1,,811.0,,,,866
EMMUS 2006,2006,Grand'Anse,412010,oui,HA_MSXP_W_NM1,,355.0,,,,794
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NM1,,588.0,,,,1521
EMMUS 2006,2006,Nippes,412011,oui,HA_MSXP_W_NM1,,232.0,,,,727
EMMUS 2006,2006,Nord,412004,oui,HA_MSXP_W_NM1,,1036.0,,,,1033
EMMUS 2006,2006,Nord-Est,412005,oui,HA_MSXP_W_NM1,,339.0,,,,918
EMMUS 2006,2006,Nord-Ouest,412012,oui,HA_MSXP_W_NM1,,593.0,,,,1012
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,HA_MSXP_W_NM1,,1808.0,,,,1014
EMMUS 2006,2006,Sud,412008,oui,HA_MSXP_W_NM1,,669.0,,,,861
EMMUS 2006,2006,Sud-Est,412003,oui,HA_MSXP_W_NM1,,487.0,,,,783
EMMUS 2012,2012,Aire métropolitaine,412001,oui,HA_MSXP_W_NM1,,3682.0,,,,2361
EMMUS 2012,2012,Artibonite,412006,oui,HA_MSXP_W_NM1,,2040.0,,,,1146
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,HA_MSXP_W_NM1,,541.0,,,,1203
EMMUS 2012,2012,Centre,412007,oui,HA_MSXP_W_NM1,,835.0,,,,1033
EMMUS 2012,2012,Grand'Anse,412010,oui,HA_MSXP_W_NM1,,462.0,,,,886
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,HA_MSXP_W_NM1,,900.0,,,,1768
EMMUS 2012,2012,Nippes,412011,oui,HA_MSXP_W_NM1,,438.0,,,,882
