code_circonscription,circonscription,departement,arrondissement,parti,candidat,annee_t1,mois_t1,pv_inclus_t1,pv_attendus_t1,resultat_t1,voix_t1,valides_t1,blancs_t1,nuls_t1,annee_t2,mois_t2,pv_inclus_t2,pv_attendus_t2,resultat_t2,voix_t2,valides_t2,blancs_t2,nuls_t2,elu,annee_annule,mois_annule,pv_inclus_annule,pv_attendus_annule,voix_annule,valides_annule,blancs_annule,nuls_annule,notes_de_la_source,source,licence,source_id
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,MOPOD,PIERRE RODELEY,2015,8,28,38,1,1030,5935,1,106,2015,10,37,38,0,3759,8064,18,150,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,MONHA,LOUIS JOVENEL,2015,8,28,38,1,852,5935,1,106,2015,10,37,38,0,4305,8064,18,150,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,BOUCLIER,JEAN FRANÇOIS HARRY,2015,8,28,38,0,804,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,PONT,FELIX ALIX,2015,8,28,38,0,722,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,KID,NELSON HERMANE,2015,8,28,38,0,693,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,PPFF,PIERRE ENOS,2015,8,28,38,0,646,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,C.N.P.P.H,CHARLES CHARLOT,2015,8,28,38,0,516,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,RENMEN AYITI,ALEXANDRE WISDES,2015,8,28,38,0,254,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,BLOC 20,ISRAEL RYSLEY,2015,8,28,38,0,197,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,LAPEH,CALIXTE GODELY,2015,8,28,38,0,118,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
64,TERRIER-ROUGE,NORD EST,TROU DU NORD,FRONTCIPH,PIERRE HEROLD,2015,8,28,38,0,103,5935,1,106,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,P.H.T.K,BASTIEN JEAN BERTHOLE,2015,8,43,47,0,2343,7240,48,439,2015,10,36,47,0,3406,6765,14,186,1,,,,,,,,,Definitive results had only 40 of 47  procès-verbaux included. 2328 votes. Same two candidates in second round.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,OPL,LAGUERRE JEAN BAPTISTE PHANESE R,2015,8,43,47,0,1573,7240,48,439,2015,10,36,47,0,3359,6765,14,186,0,,,,,,,,,Definitive results had only 40 of 47  procès-verbaux included. 1230 votes. Same two candidates in second round.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,FUSION,ACCILUS ANNE CATHERINE,2015,8,43,47,0,1159,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,PLATFÒM PITIT DESSALINES,PHANOR ORNECIFORT,2015,8,43,47,0,741,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,VERITE,JN SIMON EDLYN,2015,8,43,47,0,732,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,PRHA,CELICOURT JOSEPH CELIGNY,2015,8,43,47,0,494,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,ANSANM PATRIYOT POU LAVNI AYITI,MASSENA AMISSON,2015,8,43,47,0,169,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
65,VALLIERES/CARICE,NORD EST,VALLIÈRES,RESPE,CASTIN J. DJé,2015,8,43,47,0,29,7240,48,439,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
66,MOMBIN CROCHU,NORD EST,VALLIÈRES,BOUCLIER,SAINT FLEUR FILS AIME IGNACE,2015,8,43,47,0,1348,5289,50,424,2015,10,34,34,0,2010,6172,28,77,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
66,MOMBIN CROCHU,NORD EST,VALLIÈRES,P.H.T.K,ST LOUIS MICHEL JACQUES,2015,8,43,47,0,1300,5289,50,424,2015,10,34,34,0,4162,6172,28,77,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
66,MOMBIN CROCHU,NORD EST,VALLIÈRES,RESPE,CODIO LUZETTE,2015,8,43,47,0,1184,5289,50,424,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
66,MOMBIN CROCHU,NORD EST,VALLIÈRES,VERITE,ACCILUS ERICK,2015,8,43,47,0,1088,5289,50,424,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
66,MOMBIN CROCHU,NORD EST,VALLIÈRES,OPL,PHANORD PHAUSTIN,2015,8,43,47,0,369,5289,50,424,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,P.H.T.K,FRANCOIS TONY ANTONELLY CLAUDE,2015,8,233,241,0,2345,19896,254,1289,,,,,,,,,,0,,,,,,,,,Candidate struck off by a decision of the CEP (Conseil Electoral Provisoire).,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,PONT,GELIN LESLIE,2015,8,236,241,2,2326,19896,254,1289,2015,10,240,241,0,13388,28504,561,1384,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,KONSYANS PATRIYOTIK,FORESTAL JEAN MARY,2015,8,236,241,2,2011,19896,254,1289,2015,10,240,241,0,15116,28504,561,1384,1,,,,,,,,,In runoff because #1 candidate in the first round struck off by the CEP (Conseil Electoral Provisoire).,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,BOUCLIER,FRANCOIS LOUYSTZ AMYOT,2015,8,233,241,0,1966,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,MOSANO,AGENOR WILNER,2015,8,233,241,0,1939,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,KID,LORISTON DANIEL,2015,8,233,241,0,1911,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,PLATFÒM PITIT DESSALINES,LORFILS WISLY,2015,8,233,241,0,1501,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,OPL,MERISIER INODET,2015,8,233,241,0,931,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,VERITE,LOUISSAINT COLASTIN,2015,8,233,241,0,769,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,FANMI LAVALAS,JEUNE ABEL,2015,8,233,241,0,657,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,P.A.N.A.J.U.T.O,LOUIMA YVE,2015,8,233,241,0,643,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,RENMEN AYITI,JOSE HEGEL,2015,8,233,241,0,642,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,P.P.N,ALCEILLE ADIEUDON,2015,8,233,241,0,573,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,UNCRH,CHARLES LESLY,2015,8,233,241,0,467,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,FUSION,FREDERICK MARIE MAUDE,2015,8,233,241,0,356,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,RESPE,ALCIME KÉBIR FRANTZ SONIGHTER,2015,8,233,241,0,343,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,M.A.S,SAMUEL JACKY,2015,8,233,241,0,279,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,AAA,GERVELUS FAITNER,2015,8,233,241,0,142,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
67,PORT-DE-PAIX,NORD OUEST,PORT-DE-PAIX,PRHA,MICHEL CARLIN,2015,8,233,241,0,95,19896,254,1289,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,OPL,JOSEPH FILS,2015,8,19,24,1,835,2537,23,154,2015,10,24,24,0,2493,4129,14,148,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,PONT,PIERRE THÉOPHILE,2015,8,19,24,1,706,2537,23,154,2015,10,24,24,0,1636,4129,14,148,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,VERITE,TATOUTE PIERRE MARTIN,2015,8,19,24,0,401,2537,23,154,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,FANMI LAVALAS,FERTIL CHANOINE,2015,8,19,24,0,276,2537,23,154,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,P.H.T.K,MAZARD FEDMOND,2015,8,19,24,0,245,2537,23,154,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
68,CHANSOLME,NORD OUEST,PORT-DE-PAIX,PPFF,LOUIS JONAS,2015,8,19,24,0,74,2537,23,154,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,P.H.T.K,SAINT-FORT DENIS,2015,8,45,46,1,1057,5227,86,626,2015,10,46,46,0,3714,6913,64,200,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,RENMEN AYITI,SYLVAIN WILBENS,2015,8,45,46,1,952,5227,86,626,2015,10,46,46,0,3199,6913,64,200,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,ATERI,JOUBERT HILAIRE ROMUAL,2015,8,45,46,0,887,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,PONT,VIL FEDELINE,2015,8,45,46,0,845,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,KID,PIERRE JEIR,2015,8,45,46,0,822,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,PLATFÒM PITIT DESSALINES,AURELIEN JEAN ANDRE,2015,8,45,46,0,313,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,PPFF,LOUIS GARENTCHA,2015,8,45,46,0,229,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
69,BASSIN-BLEU,NORD OUEST,PORT-DE-PAIX,FANMI LAVALAS,BLANC KARLOS,2015,8,45,46,0,122,5227,86,626,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,MOSANO,ASTHENE JEAN,2015,8,34,44,0,1932,5155,24,183,2015,10,35,44,0,3199,5922,12,111,1,,,,,,,,,Definitive results had only 31 of 44  procès-verbaux included. 1622 votes. Same two candidates in second round.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,PONT,GROS-NEGRE ACILUS,2015,8,34,44,0,1187,5155,24,183,2015,10,35,44,0,2723,5922,12,111,0,,,,,,,,,Definitive results had only 31 of 44  procès-verbaux included. 1137 votes. Same two candidates in second round.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,FUSION,JOSEPH LIDNERT,2015,8,34,44,0,835,5155,24,183,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,FANMI LAVALAS,JOSEPH ROLIN,2015,8,34,44,0,567,5155,24,183,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,RENMEN AYITI,LOUISSAINT SAINT-LUC,2015,8,34,44,0,378,5155,24,183,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,P.H.T.K,BECIUS SERGE-BERNEX,2015,8,34,44,0,222,5155,24,183,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
70,LA TORTUE,NORD OUEST,PORT-DE-PAIX,RESPE,BRUTUS PATRICK,2015,8,34,44,0,34,5155,24,183,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
71,MOLE SAINT-NICOLAS,NORD OUEST,MÔLE SAINT NICOLAS,OPL,DOREUS ELOUNE,2015,10,38,39,0,2828,8253,32,414,2016,11,32,33,1,3120,7533,8,376,0,2015,8,19,39,1311,3165,15,111,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
71,MOLE SAINT-NICOLAS,NORD OUEST,MÔLE SAINT NICOLAS,VERITE,DUPRAS YVES,2015,10,38,39,0,2047,8253,32,414,2016,11,32,33,1,4413,7533,8,376,1,2015,8,19,39,883,3165,15,111,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
71,MOLE SAINT-NICOLAS,NORD OUEST,MÔLE SAINT NICOLAS,RESPE,PLANCHER JOSEPH DARNLEY,2015,10,38,39,0,1769,8253,32,414,,,,,,,,,,0,2015,8,19,39,129,3165,15,111,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
71,MOLE SAINT-NICOLAS,NORD OUEST,MÔLE SAINT NICOLAS,PONT,GRADUEL FRANCISQUE,2015,10,38,39,0,1020,8253,32,414,,,,,,,,,,0,2015,8,19,39,633,3165,15,111,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
71,MOLE SAINT-NICOLAS,NORD OUEST,MÔLE SAINT NICOLAS,LAPEH,LARRIEUX WESNER,2015,10,38,39,0,311,8253,32,414,,,,,,,,,,0,2015,8,19,39,131,3165,15,111,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
