pays,code_pays,vague,mode_de_collecte,variable,theme,indicateur,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_grappes,effet_de_plan,ponderation,pose_verifie_sur_le_questionnaire,passeport,source_id,source,licence,date_extraction
République dominicaine,DOM,2008,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,46.017,43.7521,48.2819,1.1556,1021,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,46.705,44.8741,48.5359,0.9341,1391,57,1.2,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Rural,46.441,42.9486,49.9333,1.7818,384,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,43.3744,41.3096,45.4392,1.0535,1054,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,44.1933,42.4276,45.959,0.9009,1438,60,1.29,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,44.9275,40.1921,49.663,2.4161,230,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,41.5929,38.5234,44.6625,1.5661,452,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,45.7198,42.9085,48.5311,1.4343,514,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,45.1102,39.8697,50.3507,2.6737,242,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Rural,40.9884,38.0338,43.943,1.5075,516,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,37.0137,35.1151,38.9122,0.9686,951,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,38.4117,36.8394,39.984,0.8022,1467,55,1.1,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,40.1268,34.8592,45.3945,2.6876,184,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,35.8999,33.003,38.7967,1.478,526,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,38.564,36.0047,41.1233,1.3058,513,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,42.2131,39.1006,45.3256,1.588,244,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Rural,46.2814,42.7561,49.8067,1.7986,372,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,36.8782,35.0461,38.7102,0.9347,1119,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,39.2242,37.4933,40.9552,0.8831,1491,63,1.27,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,43.672,37.9044,49.4396,2.9426,187,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,36.2424,33.602,38.8828,1.3471,550,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,39.6518,36.5908,42.7128,1.5617,517,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,41.7018,37.7409,45.6628,2.0209,237,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Rural,43.7611,40.3519,47.1704,1.7394,374,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,35.8408,34.0221,37.6596,0.928,1110,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,37.8369,36.096,39.5779,0.8882,1484,63,1.21,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,40.7504,33.6349,47.8659,3.6304,191,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,35.1169,32.7145,37.5192,1.2257,542,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,37.7176,34.8709,40.5643,1.4524,517,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,42.0228,37.8324,46.2132,2.138,234,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,42.2335,40.0775,44.3895,1.1,1449,1449,1.0,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,42.807,36.386,49.228,3.276,149,1449,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,37.9558,34.6652,41.2465,1.6789,625,1449,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,45.742,42.0319,49.452,1.8929,445,1449,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,44.1061,38.3574,49.8547,2.933,229,1449,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Rural,44.8292,41.1973,48.461,1.853,361,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,milieu,Urbain,39.1041,37.0926,41.1157,1.0263,1213,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,national,République dominicaine,40.4172,38.5215,42.3129,0.9672,1574,63,1.32,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Este,34.4498,29.5705,39.329,2.4894,209,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Metropolitana,39.3103,36.6509,41.9697,1.3568,580,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Norte,41.903,38.4269,45.379,1.7735,529,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,b3,confiance,Les droits fondamentaux sont protégés par le système politique,0-100,région d'enquête,Sur,44.7266,38.9599,50.4933,2.9422,256,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,42.9509,39.6809,46.2209,1.6684,889,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,37.7234,32.3949,43.052,2.7186,634,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,40.7748,37.4488,44.1008,1.6969,1523,74,4.86,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,52.9179,48.8189,57.0169,2.0913,337,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,36.4379,28.461,44.4148,4.0699,306,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2006,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,42.1373,36.9014,47.3732,2.6714,301,74,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,48.5626,45.4851,51.6402,1.5702,974,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,46.4744,41.5206,51.4281,2.5274,468,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,47.8849,45.001,50.7687,1.4713,1442,70,3.76,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,42.9024,37.8954,47.9094,2.5546,263,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,49.8893,42.3592,57.4194,3.8419,301,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,52.449,45.3927,59.5052,3.6001,245,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,45.3488,39.7684,50.9292,2.8471,344,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2008,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,49.481,43.7657,55.1962,2.9159,289,70,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,41.824,40.2201,43.4279,0.8183,948,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,42.7106,40.5348,44.8864,1.1101,634,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,42.1599,40.907,43.4128,0.6392,1582,165,1.23,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,37.1888,33.9269,40.4507,1.6642,313,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,41.2111,38.7801,43.6422,1.2403,311,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,50.0669,47.7406,52.3932,1.1869,249,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Reste de l'Ouest,41.338,39.0399,43.6361,1.1725,437,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2010,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Sud,41.7103,38.1813,45.2394,1.8005,272,165,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Rural,45.7033,43.3208,48.0858,1.2156,743,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,milieu,Urbain,46.476,44.2374,48.7146,1.1421,1055,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,national,Haïti,46.1087,44.4294,47.7879,0.8568,1798,114,1.76,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Aire métropolitaine,46.7195,43.7258,49.7132,1.5274,651,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Centre,52.0777,48.2541,55.9012,1.9508,321,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,b1,confiance,Les tribunaux garantissent un procès équitable,0-100,région d'enquête,Nord,47.0509,44.6252,49.4765,1.2376,286,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
