vague,mode_de_collecte,variable,theme,indicateur,echelle_origine,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_upm_du_plan,effet_de_plan,passeport,source_id,source,licence,attribution,remerciement_exige,date_extraction
2021,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Nord,36.8691,27.6275,46.1107,4.7151,148,1144,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Reste de l'Ouest,30.8155,22.4903,39.1408,4.2476,164,1144,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Sud,35.894,27.6879,44.1,4.1868,232,1144,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,national,Haïti,27.9129,23.7933,32.0325,2.1018,712,712,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Aire métropolitaine,21.7325,14.8598,28.6053,3.5065,183,712,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Centre,30.6247,20.3469,40.9024,5.2438,90,712,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Nord,35.6552,25.3029,46.0075,5.2818,128,712,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Reste de l'Ouest,14.8331,6.1114,23.5549,4.4499,84,712,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b47a,confiance,Confiance dans les élections,echelle7,0-100,région d'enquête,Sud,33.2735,23.776,42.771,4.8457,176,712,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,milieu,Rural,32.9014,29.9275,35.8753,1.5173,794,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,milieu,Urbain,35.2868,33.1956,37.3781,1.067,1205,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,national,Haïti,34.0501,32.1709,35.9294,0.9588,1999,88,1.59,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,36.7584,34.1873,39.3295,1.3118,670,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Centre,30.301,27.0553,33.5468,1.656,410,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Nord,34.4928,31.5785,37.4072,1.4869,460,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Reste de l'Ouest,40.676,36.7837,44.5683,1.9859,189,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Sud,30.2483,23.1455,37.3511,3.6239,270,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,national,Haïti,30.087,26.8447,33.3293,1.6542,1142,1142,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,23.7402,18.1825,29.298,2.8356,347,1142,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Centre,30.2352,21.4694,39.001,4.4723,134,1142,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Nord,33.2816,25.2853,41.2778,4.0797,157,1142,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Reste de l'Ouest,30.2708,22.4381,38.1036,3.9963,167,1142,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Sud,38.0451,29.8411,46.2491,4.1857,229,1142,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,national,Haïti,24.5308,20.7005,28.3611,1.9542,793,793,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,16.9422,11.016,22.8684,3.0236,208,793,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Centre,26.6833,16.896,36.4706,4.9935,102,793,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Nord,30.9021,20.9818,40.8224,5.0614,144,793,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Reste de l'Ouest,25.6723,15.1544,36.1902,5.3663,94,793,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b4,confiance,Fierté de vivre sous le système politique haïtien,echelle7,0-100,région d'enquête,Sud,26.1173,17.1847,35.0498,4.5574,196,793,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,milieu,Rural,39.489,36.0894,42.8885,1.7345,781,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,milieu,Urbain,46.7101,44.1306,49.2895,1.316,1185,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,national,Haïti,42.9644,40.8613,45.0674,1.073,1966,88,1.56,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,50.4605,46.8816,54.0395,1.826,661,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Centre,37.9152,34.5157,41.3148,1.7345,395,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Nord,37.7532,34.5107,40.9958,1.6544,461,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Reste de l'Ouest,55.8047,49.7888,61.8205,3.0693,179,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Sud,36.49,29.384,43.5959,3.6255,270,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,national,Haïti,43.2735,39.7631,46.7839,1.791,1146,1146,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,33.0566,27.3052,38.8079,2.9344,350,1146,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Centre,49.2495,39.9639,58.535,4.7375,132,1146,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Nord,48.4973,39.543,57.4515,4.5685,161,1146,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Reste de l'Ouest,41.7631,32.5558,50.9704,4.6976,160,1146,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Sud,47.9641,39.5362,56.3919,4.2999,234,1146,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,national,Haïti,43.5104,39.0146,48.0063,2.2938,688,688,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Aire métropolitaine,35.4842,25.6401,45.3283,5.0225,172,688,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Centre,41.9885,31.5648,52.4122,5.3182,91,688,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b6,confiance,Il faut soutenir le système politique haïtien,echelle7,0-100,région d'enquête,Nord,52.1039,42.4355,61.7722,4.9328,132,688,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
