sens,origine_ou_destination,code_iso3,est_un_pays,annee_civile,mois_civil,periode,exercice_fiscal_ht,montant_usd,part_du_mois,nombre_operations_mois_tous_pays,montant_moyen_mois_usd,source_id,source,licence,attribution,date_extraction
expédié,Chili,CHL,oui,2025,6,2025-06,2025,313319.15,1.288,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,6,2025-06,2025,223436.8,0.9185,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,6,2025-06,2025,147659.74,0.607,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,6,2025-06,2025,122479.98,0.5035,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Europe,,non,2025,6,2025-06,2025,117325.14,0.4823,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,6,2025-06,2025,114639.92,0.4713,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Îles Turques-et-Caïques,TCA,oui,2025,6,2025-06,2025,76544.57,0.3147,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Martinique,MTQ,oui,2025,6,2025-06,2025,10019.26,0.0412,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Uruguay,URY,oui,2025,6,2025-06,2025,939.7,0.0039,38051,639.28,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,République dominicaine,DOM,oui,2025,7,2025-07,2025,14183187.16,52.2291,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,États-Unis,USA,oui,2025,7,2025-07,2025,7322484.87,26.9648,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Canada,CAN,oui,2025,7,2025-07,2025,1615860.44,5.9504,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Asie,,non,2025,7,2025-07,2025,1199835.03,4.4184,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Brésil,BRA,oui,2025,7,2025-07,2025,684878.05,2.522,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Amérique centrale,,non,2025,7,2025-07,2025,469608.05,1.7293,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,France,FRA,oui,2025,7,2025-07,2025,446009.69,1.6424,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Chili,CHL,oui,2025,7,2025-07,2025,321882.85,1.1853,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,7,2025-07,2025,238620.77,0.8787,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,7,2025-07,2025,187419.69,0.6902,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,7,2025-07,2025,140520.23,0.5175,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,7,2025-07,2025,136829.62,0.5039,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Europe,,non,2025,7,2025-07,2025,136671.49,0.5033,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Îles Turques-et-Caïques,TCA,oui,2025,7,2025-07,2025,65796.92,0.2423,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Martinique,MTQ,oui,2025,7,2025-07,2025,5984.28,0.022,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Uruguay,URY,oui,2025,7,2025-07,2025,130.0,0.0005,42015,646.33,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,République dominicaine,DOM,oui,2025,8,2025-08,2025,13257260.44,50.896,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,États-Unis,USA,oui,2025,8,2025-08,2025,7412824.89,28.4586,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Canada,CAN,oui,2025,8,2025-08,2025,1824676.55,7.0051,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Asie,,non,2025,8,2025-08,2025,1083765.22,4.1607,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Amérique centrale,,non,2025,8,2025-08,2025,468561.71,1.7989,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Brésil,BRA,oui,2025,8,2025-08,2025,454800.72,1.746,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,France,FRA,oui,2025,8,2025-08,2025,419165.63,1.6092,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Chili,CHL,oui,2025,8,2025-08,2025,290544.63,1.1154,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,8,2025-08,2025,202700.97,0.7782,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,8,2025-08,2025,185865.33,0.7136,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,8,2025-08,2025,163579.69,0.628,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Europe,,non,2025,8,2025-08,2025,112123.83,0.4305,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,8,2025-08,2025,108396.2,0.4161,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Îles Turques-et-Caïques,TCA,oui,2025,8,2025-08,2025,56859.12,0.2183,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Martinique,MTQ,oui,2025,8,2025-08,2025,6613.66,0.0254,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Uruguay,URY,oui,2025,8,2025-08,2025,0.0,0.0,41191,632.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,République dominicaine,DOM,oui,2025,9,2025-09,2025,13719494.3,51.7774,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,États-Unis,USA,oui,2025,9,2025-09,2025,7491532.89,28.2731,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Canada,CAN,oui,2025,9,2025-09,2025,1691398.08,6.3833,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Asie,,non,2025,9,2025-09,2025,1083765.22,4.0901,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Amérique centrale,,non,2025,9,2025-09,2025,468561.71,1.7684,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,France,FRA,oui,2025,9,2025-09,2025,458719.68,1.7312,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Brésil,BRA,oui,2025,9,2025-09,2025,454800.72,1.7164,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Chili,CHL,oui,2025,9,2025-09,2025,290544.63,1.0965,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,9,2025-09,2025,202700.97,0.765,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,9,2025-09,2025,185865.33,0.7015,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,9,2025-09,2025,163579.69,0.6173,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Europe,,non,2025,9,2025-09,2025,112123.83,0.4232,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,9,2025-09,2025,108396.2,0.4091,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Îles Turques-et-Caïques,TCA,oui,2025,9,2025-09,2025,56859.12,0.2146,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Martinique,MTQ,oui,2025,9,2025-09,2025,8732.99,0.033,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Uruguay,URY,oui,2025,9,2025-09,2025,0.0,0.0,42303,626.36,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,République dominicaine,DOM,oui,2025,10,2025-10,2026,13532136.46,51.791,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,États-Unis,USA,oui,2025,10,2025-10,2026,7107536.23,27.2024,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Canada,CAN,oui,2025,10,2025-10,2026,1719519.84,6.5811,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Asie,,non,2025,10,2025-10,2026,1204308.59,4.6092,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Amérique centrale,,non,2025,10,2025-10,2026,636319.75,2.4354,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Brésil,BRA,oui,2025,10,2025-10,2026,459121.02,1.7572,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,France,FRA,oui,2025,10,2025-10,2026,456012.62,1.7453,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Chili,CHL,oui,2025,10,2025-10,2026,295478.33,1.1309,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,10,2025-10,2026,199009.9,0.7617,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,10,2025-10,2026,166806.06,0.6384,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,10,2025-10,2026,120310.86,0.4605,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Europe,,non,2025,10,2025-10,2026,105991.53,0.4057,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,10,2025-10,2026,73514.82,0.2814,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Îles Turques-et-Caïques,TCA,oui,2025,10,2025-10,2026,38407.48,0.147,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Martinique,MTQ,oui,2025,10,2025-10,2026,11255.79,0.0431,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Uruguay,URY,oui,2025,10,2025-10,2026,2608.81,0.01,41714,626.37,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,République dominicaine,DOM,oui,2025,11,2025-11,2026,13789734.3,56.5603,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,États-Unis,USA,oui,2025,11,2025-11,2026,5863399.57,24.0495,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Canada,CAN,oui,2025,11,2025-11,2026,1423402.67,5.8383,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Asie,,non,2025,11,2025-11,2026,946699.59,3.883,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Amérique centrale,,non,2025,11,2025-11,2026,637817.35,2.6161,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Brésil,BRA,oui,2025,11,2025-11,2026,481641.17,1.9755,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,France,FRA,oui,2025,11,2025-11,2026,381752.87,1.5658,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres pays d'Amérique du Sud,,non,2025,11,2025-11,2026,210040.94,0.8615,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Chili,CHL,oui,2025,11,2025-11,2026,199459.14,0.8181,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Afrique,,non,2025,11,2025-11,2026,125363.28,0.5142,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Autres Antilles,,non,2025,11,2025-11,2026,111781.91,0.4585,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
expédié,Bahamas,BHS,oui,2025,11,2025-11,2026,92154.55,0.378,40941,595.51,SRC-060,BRH — statistiques de la balance des paiements,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","BRH — Banque de la République d'Haïti, transferts sans contrepartie reçus et expédiés par pays",2026-08-25
