atmart_geo_id,niveau_admin,type_entite,nom_fr,nom_ht,parent_atmart_geo_id,pcode,source_geo_id,chef_lieu_fr,chef_lieu_ht,chef_lieu_latitude,chef_lieu_longitude,superficie_km2,latitude,longitude,population,date_validite_debut,date_validite_fin,source,date_source,date_extraction,statut_valeur,methode,niveau_qualite,version
HTC-0631,3,Commune,Lascahobas,Laskawobas,HTA-063,HT0631,HT0631,Lascahobas,Laskawobas,18.829882,-71.935805,146.34,18.83772264,-71.95556508,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0632,3,Commune,Belladère,Beladè,HTA-063,HT0632,HT0632,Belladère,Beladè,18.86603,-71.76363,300.5,18.86587539,-71.81336617,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0633,3,Commune,Savanette,Savanèt,HTA-063,HT0633,HT0633,Savanette,Savanèt,18.744765,-71.820238,166.59,18.74214079,-71.84831986,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0641,3,Commune,Cerca La Source,Sèka Lasous,HTA-064,HT0641,HT0641,Cerca La Source,Sèka Lasous,19.165775,-71.79117,361.05,19.16655862,-71.74017146,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0642,3,Commune,Thomassique,Tomasik,HTA-064,HT0642,HT0642,Thomassique,Tomasik,19.080034,-71.841881,237.64,19.08331109,-71.82704906,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0711,3,Commune,Les Cayes,Okay,HTA-071,HT0711,HT0711,Les Cayes,Okay,18.194443,-73.75116,218.02,18.26015612,-73.76596954,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0712,3,Commune,Torbeck,Tòbèk,HTA-071,HT0712,HT0712,Torbeck,Tòbèk,18.1642,-73.810693,189.25,18.24238375,-73.86758621,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0713,3,Commune,Chantal,Chantal,HTA-071,HT0713,HT0713,Chantal,Chantal,18.202446,-73.888981,151.07,18.28070076,-73.97435839,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0714,3,Commune,Camp-Perrin,Kanperen,HTA-071,HT0714,HT0714,Camp-Perrin,Kanperen,18.324961,-73.866566,126.89,18.33903418,-73.86513255,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0715,3,Commune,Maniche,Manich,HTA-071,HT0715,HT0715,Maniche,Manich,18.34391,-73.77794,130.43,18.36795034,-73.75214952,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0716,3,Commune,Île à Vache,Ilavach,HTA-071,HT0716,HT0716,Île à Vache,Ilavach,18.084432,-73.653215,45.69,18.08305955,-73.60883264,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0721,3,Commune,Port-Salut,Pò Sali,HTA-072,HT0721,HT0721,Port-Salut,Pò Sali,18.076771,-73.918135,58.29,18.08880022,-73.8982639,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0722,3,Commune,Saint Jean du Sud,Sen Jan disid.,HTA-072,HT0722,HT0722,Saint Jean du Sud,Sen Jan disid.,18.074991,-73.811641,69.21,18.07184958,-73.8448929,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0723,3,Commune,Arniquet,Anikè,HTA-072,HT0723,HT0723,Arniquet,Anikè,18.14975929,-73.87663551,50.01,18.14979845,-73.91201019,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0731,3,Commune,Aquin,Aken,HTA-073,HT0731,HT0731,Aquin,Aken,18.280901,-73.394446,637.11,18.27620481,-73.21530865,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0732,3,Commune,Saint Louis du Sud,Sen Lwi disid,HTA-073,HT0732,HT0732,Saint Louis du Sud,Sen Lwi disid,18.262467,-73.546094,182.68,18.27704475,-73.52399458,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0733,3,Commune,Cavaillon,Kavayon,HTA-073,HT0733,HT0733,Cavaillon,Kavayon,18.299604,-73.653698,228.59,18.32159703,-73.63259037,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0741,3,Commune,Côteaux,Okoto,HTA-074,HT0741,HT0741,Côteaux,Okoto,18.209058,-74.035974,70.93,18.2427829,-74.0320777,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0742,3,Commune,Port-à-Piment,Pòtapiman,HTA-074,HT0742,HT0742,Port-à-Piment,Pòtapiman,18.25018,-74.096185,57.42,18.28202166,-74.07182908,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0743,3,Commune,Roche à Bâteau,Ròcha Bato,HTA-074,HT0743,HT0743,Roche à Bâteau,Ròcha Bato,18.181762,-74.003094,49.28,18.19797782,-73.96983428,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0751,3,Commune,Chardonnières,Chadonyè,HTA-075,HT0751,HT0751,Chardonnières,Chadonyè,18.274153,-74.162456,114.68,18.32986033,-74.09525353,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0752,3,Commune,Les Anglais,Anglè yo,HTA-075,HT0752,HT0752,Les Anglais,Anglè yo,18.306194,-74.216984,119.96,18.35075057,-74.17672785,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0753,3,Commune,Tiburon,Tibiwon,HTA-075,HT0753,HT0753,Tiburon,Tibiwon,18.32673,-74.395922,147.06,18.33970806,-74.32170371,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0811,3,Commune,Jérémie,Jeremi,HTA-081,HT0811,HT0811,Jérémie,Jeremi,18.644583,-74.113918,418.2,18.53364027,-74.15560614,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0812,3,Commune,Abricots,Abriko,HTA-081,HT0812,HT0812,Abricots,Abriko,18.648588,-74.30922,102.55,18.61449896,-74.31895955,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0813,3,Commune,Bonbon,Trou Bonbon,HTA-081,HT0813,HT0813,Trou Bonbon,Trou Bonbon,18.665623,-74.244401,34.53,18.63163407,-74.2385819,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
HTC-0814,3,Commune,Moron,Mowon,HTA-081,HT0814,HT0814,Moron,Mowon,18.560201,-74.258134,181.0,18.4854336,-74.27924681,,2018-11-29,,CNIGS / UN OCHA COD-AB Haiti,2026-01-26,2026-07-31,O,Nom kreyòl repris de la couche des chefs-lieux ; superficie = somme des sections communales ; coordonnées = centre officiel CNIGS de la commune (le chef-lieu a ses propres coordonnées),A,v1.2026.07
